data,venda,estoque,preco,year,month,day,weekday,venda_7day_avg,category,store,region
2016-06-17,243,1756,1.6600000000000001,2016,6,17,Friday,307.2857142857143,Beverages,Store B,North
2016-06-18,438,1318,1.6600000000000001,2016,6,18,Saturday,296.7142857142857,Snacks,Store A,South
2016-06-19,334,985,1.6800000000000002,2016,6,19,Sunday,299.14285714285717,Snacks,Store A,East
2016-06-20,149,836,2.59,2016,6,20,Monday,288.42857142857144,Snacks,Store C,East
2016-06-21,32,803,2.59,2016,6,21,Tuesday,258.85714285714283,Beverages,Store A,North
2016-06-22,39,2204,2.59,2016,6,22,Wednesday,210.57142857142858,Snacks,Store A,East
2016-06-23,42,2738,2.59,2016,6,23,Thursday,182.42857142857142,Snacks,Store C,East
2016-06-24,64,2674,2.39,2016,6,24,Friday,156.85714285714286,Beverages,Store C,East
2016-06-25,170,2504,2.39,2016,6,25,Saturday,118.57142857142857,Personal Care,Store C,North
2016-06-26,132,2372,2.39,2016,6,26,Sunday,89.71428571428571,Beverages,Store A,South
2016-06-27,123,2249,2.39,2016,6,27,Monday,86.0,Snacks,Store A,East
2016-06-28,78,2171,2.39,2016,6,28,Tuesday,92.57142857142857,Beverages,Store C,North
2016-06-29,130,2041,2.39,2016,6,29,Wednesday,105.57142857142857,Personal Care,Store B,North
2016-06-30,141,1900,2.39,2016,6,30,Thursday,119.71428571428571,Beverages,Store C,South
2016-07-01,247,1653,2.39,2016,7,1,Friday,145.85714285714286,Snacks,Store B,East
2016-07-02,322,1331,2.39,2016,7,2,Saturday,167.57142857142858,Personal Care,Store B,East
2016-07-03,196,1135,2.39,2016,7,3,Sunday,176.71428571428572,Snacks,Store C,South
2016-07-04,172,963,2.39,2016,7,4,Monday,183.71428571428572,Personal Care,Store C,South
2016-07-05,218,1413,2.39,2016,7,5,Tuesday,203.71428571428572,Personal Care,Store C,North
2016-07-06,216,1965,2.39,2016,7,6,Wednesday,216.0,Beverages,Store A,North
2016-07-07,179,1882,2.39,2016,7,7,Thursday,221.42857142857142,Beverages,Store B,South
2016-07-08,32,2234,2.39,2016,7,8,Friday,190.71428571428572,Snacks,Store A,East
2016-07-09,95,2139,2.39,2016,7,9,Saturday,158.28571428571428,Beverages,Store A,North
2016-07-10,78,2061,2.39,2016,7,10,Sunday,141.42857142857142,Beverages,Store C,North
2016-07-11,122,1939,2.39,2016,7,11,Monday,134.28571428571428,Personal Care,Store A,East
2016-07-12,164,1967,1.8900000000000001,2016,7,12,Tuesday,126.57142857142857,Beverages,Store C,North
2016-07-13,288,1670,1.8900000000000001,2016,7,13,Wednesday,136.85714285714286,Personal Care,Store B,East
2016-07-14,138,1532,1.8900000000000001,2016,7,14,Thursday,131.0,Personal Care,Store C,East
2016-07-15,189,1343,1.8900000000000001,2016,7,15,Friday,153.42857142857142,Personal Care,Store A,East
2016-07-16,321,1022,1.8900000000000001,2016,7,16,Saturday,185.71428571428572,Snacks,Store A,South
2016-07-17,209,813,1.8900000000000001,2016,7,17,Sunday,204.42857142857142,Snacks,Store C,South
2016-07-18,161,1420,1.8900000000000001,2016,7,18,Monday,210.0,Snacks,Store C,South
2016-07-19,157,1359,1.8900000000000001,2016,7,19,Tuesday,209.0,Personal Care,Store A,East
2016-07-20,283,1075,1.8900000000000001,2016,7,20,Wednesday,208.28571428571428,Snacks,Store B,East
2016-07-21,60,1015,2.39,2016,7,21,Thursday,197.14285714285714,Snacks,Store B,South
2016-07-22,98,917,2.39,2016,7,22,Friday,184.14285714285714,Beverages,Store C,North
2016-07-23,133,1550,2.39,2016,7,23,Saturday,157.28571428571428,Snacks,Store B,East
2016-07-24,130,1420,2.39,2016,7,24,Sunday,146.0,Snacks,Store A,North
2016-07-25,62,1358,2.39,2016,7,25,Monday,131.85714285714286,Personal Care,Store C,North
2016-07-26,97,2893,2.39,2016,7,26,Tuesday,123.28571428571429,Personal Care,Store A,East
2016-07-27,98,3179,2.39,2016,7,27,Wednesday,96.85714285714286,Personal Care,Store A,East
2016-07-28,108,3071,2.39,2016,7,28,Thursday,103.71428571428571,Personal Care,Store B,North
2016-07-29,128,4095,2.39,2016,7,29,Friday,108.0,Personal Care,Store C,North
2016-07-30,270,3825,2.39,2016,7,30,Saturday,127.57142857142857,Personal Care,Store C,South
2016-07-31,183,3642,2.39,2016,7,31,Sunday,135.14285714285714,Snacks,Store B,South
